,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
10,13.0,0.1940486688691674,-0.07085453793684476,0.21699664400953653,0.10518808699227289,0.07160956078073874,0.14795399174293236,502.7317071104895,-2.179402469405638,176.00589846529962,277.17084346894416,26.532791883388605,88.488374057256,0.25055484357331004,0.13285361170696464,-0.09878207499009457,0.4356833155507308,0.07598962432579537,0.07894774884307813,0.26057166565881357,458.4917053257096,-11.15771848732144,287.9555743545916,204.73332118942392,22.703743635735172,149.01308995077406,0.302429922613929,16.416840726174946,-5.752925036702468,9.183981359671776,4.710267170470329,1.8003203933093421,3.1268198340983533,21008.209827108814,-199.95054766645603,4616.8761974120125,7969.219124951753,143.04097977678634,1868.4538129460188,11.542828719260791,18917.73807031658,0.023792607802874708,12.34076370516366,-6.693684144855218,9.910766012651377,4.005677624417799,1.8572162083099526,3.1676049589563884,23545.36940904224,-253.7802285327304,7261.17891332038,8635.29660595114,135.49862875397227,2971.2440124994273,12.335409624491913,56.75163078794495,0.023808252427184463,2.1611683577245784
11,14.0,0.21292595682778354,-0.13293906057120228,0.3552573559764177,0.10199742347815127,0.09075569795015766,0.2019686231961132,1207.747166025531,9.756922795215278,706.7572231322638,467.35330337757335,26.23568030560399,323.13634841946384,0.19399002100840265,0.14511944708983904,-0.0631363983842384,0.2703693203628773,0.07914183565965789,0.07184287406800809,0.16564083492816903,686.3156403674437,5.8906307075115585,609.6204876241442,255.97270171389331,21.994589771579474,268.5442200278372,0.17024647887323968,110.19783370615208,-0.8352511865144107,3.9481344766884243,20.930234592262416,0.9267168242887366,1.6894744185999975,29885.340612375123,273.9177737143799,7152.404842378097,10825.231807753577,135.7765701135788,2926.048869961582,9.13447582555579,106719.62522297568,0.028696842105263156,136.2215083039385,-0.42545821505499337,3.445162329922254,24.120677160484775,0.763922613416311,1.5266294014161588,28230.347782495108,465.65469928571787,13935.09692917989,9985.41596843523,142.53170144981715,5411.002619830798,17.00043776452591,40567.87561723913,0.03192987804878046,1.7895116628681698
12,15.0,0.2732123156988223,-0.24918097778435033,0.7311920431254156,0.1324417029336605,0.12134530838743855,0.3382999112816486,1814.5483338321594,-10.96269846463454,551.3942176148574,739.3023954491567,35.76013355155051,250.0480290271837,0.35467419038272724,0.125255572446048,-0.07868517944742269,0.3941248915484534,0.07699096505189,0.0751372607852234,0.22962990387663235,469.8338674211338,-21.195763842244002,375.75903859965644,245.2378931430585,30.90904443305841,199.1949403775944,0.34972852233677,123.69364564809368,-1.397598675580513,4.041573902280439,21.78375909087238,0.8297370876396732,1.7118526910971286,20516.83797152393,39.24960408200875,5283.101311630637,7767.65950498154,143.55906045500697,2088.2812739058813,25.636569688303656,47353.43943762022,0.03451573187414497,48.723539026176184,-1.5335450833902593,2.95441430115517,9.837847931760635,0.7507908667971263,1.1816623722040227,22028.799962462628,192.42155660064367,11785.572172413784,7885.004682939648,150.886907838247,4487.869314047125,-19.413450498247126,34646.62278894557,0.03750862068965515,1.9087155532379143
13,16.0,0.18603029921088993,-0.07975130549955495,0.22939184104240862,0.10012133948314138,0.07652063962979053,0.1541718302095808,347.8114818268066,-2.5939978039328273,326.08455824925613,202.4602342022566,27.88180776771727,179.22137281990584,0.31965130890052185,0.16452705881432597,-0.06660568230070213,0.2588672232216778,0.09372127742789824,0.07109207614495762,0.1627455585970782,262.86169211122524,-11.665183239852968,230.3517320908576,150.0076417329502,23.579592010574945,119.56672776607918,0.3414458058435429,8.206837284275107,-2.5303716814304438,5.738056447177041,2.868665735898754,1.057067742441216,2.002441994220333,24345.843227775516,93.7111010330291,6606.8372588201955,8853.874650835678,145.34357833309812,2647.8266544818835,-1.189712359272475,68.05287234948823,0.02835546334716457,20.479694898870235,-1.7511315154770155,3.7537316198530943,4.113516916803226,0.7080197791349233,1.3655916487809279,19196.087170057875,183.044797081909,12007.47588037447,6875.98759989692,139.0069405001158,4664.428828405162,18.574636293837116,71.910989371817,0.03118943298969071,1.9878195530606946
14,17.0,0.27296749919281027,-0.22728349096821282,1.0174581467690749,0.13806025372855207,0.13592737248902612,0.6273581172813217,1090.8878469752347,-17.52135523342898,486.20281949816973,474.74714272408124,30.216405872610977,235.64530385069116,0.22977296181630266,0.22618648736592464,-0.24326497495992844,1.1268734207388165,0.12498602874075511,0.14076443369419162,0.6399557813778316,1267.2804415965156,-26.048508892664092,723.0038534010637,508.376864283465,29.96610502237173,358.09334682195544,0.18867763794772538,60.326020196113795,-5.593947777689946,11.988689263680884,12.109751098641807,1.8581795420634077,4.392686004413961,20139.66409366001,-179.54214027117055,8492.117222792043,7352.855540497457,161.53337196504134,3267.6335002281294,21.089940779614178,17822.12427280085,0.032044016506189835,67.69790247186197,-5.1536003446731,8.723317679663758,12.607658751868204,1.388399318212039,2.989011222103038,17549.041486078833,-226.5523503572334,12166.015059612797,6274.806662794475,151.3083819081886,4620.723851280471,2.216726308383624,106.95274964368754,0.03583080260303683,2.2953379682819963
15,18.0,0.18922778010431687,-0.20128832310091288,0.5115078891008487,0.07601551201590942,0.08504225729044584,0.22427766849186145,1658.040355755688,-3.9403127876652464,544.4836983186187,594.5463512760161,22.634739206390655,234.04189690926356,0.3893467799009198,0.2256756397552326,-0.1516377689893605,0.35317745132906975,0.09663152120755822,0.08755848846162784,0.1863991227831395,2540.590811286047,41.56823019364535,1545.777397298837,934.1940980084303,37.95064518505815,640.5095064636628,0.19549418604651167,95.52492581759671,-2.400808099000377,5.4987027255717145,19.408064227334176,1.3378376671773162,2.199187670452696,37472.59121943237,265.1462268531437,8023.177423796634,13416.753837761542,130.01174979503554,3332.358181649439,-4.900407788414037,68.55750123371313,0.031824008138351935,135.4034434554512,-1.0313427982518795,3.758275336835266,26.431750053142473,0.9082287471023196,1.5869980458932706,31247.070690424604,439.8968409839562,11491.503010638062,11077.380664096985,131.9401692512065,4528.4105069371235,-6.11007862614153,88.85762410793502,0.04068445475638049,1.8647899320151144
16,19.0,0.28287840399722025,-0.33443744032876765,3.0126067294767886,0.16852978642411406,0.231261849072064,1.814508344457958,1894.5929542550527,-25.59814411709946,881.4745641963667,718.4565083234261,31.422496863370355,420.8910690316329,0.1618332175121616,0.21450225779236884,-0.21391572285268692,0.9416761178815589,0.13478752480302067,0.1396057301224166,0.48980691095039736,994.5735296340869,-9.204941276357083,699.0305040538312,396.51954544276646,28.45758582354533,355.815055917997,0.14023847376788554,67.77447488591545,-9.448138895406586,16.062325133164695,14.669742271510989,3.395925171070541,6.347516022981974,22453.02693487304,-217.43355410559386,11757.206889895348,8174.688207572774,152.32381023416283,4688.113131569263,-10.143320219193072,4505.037232855109,0.025634034766697116,35.548833186253844,-6.3406613690482665,8.594889811662043,7.265573276440675,1.6195768172079545,2.69317022501091,17298.178319934086,-165.51986781369652,17693.300855150905,6281.575315207961,129.30746550884095,7008.874141875002,2.966429511375003,76.4957034848408,0.02568863636363633,2.2133136769978026
17,21.0,0.19792882528374486,-0.1322657717616682,0.5767825689433123,0.1215530701353123,0.09663534795087904,0.34974619753803793,900.5333005066689,2.139864984264997,290.88046012829597,446.03537032833617,32.207542606124726,142.7237117243359,0.2312028025477692,0.18979059203339765,-0.18380229968163925,0.8477438436826255,0.11452066375752896,0.12043454731177593,0.47658514462007723,1170.748261421892,-23.83699062660423,572.1553894548073,494.02025311013506,33.08424627337839,301.2769763305018,0.14251544401544392,43.8938261393456,-6.270568002432445,11.174848482064682,9.554485645871692,2.0206630756642663,3.9981222725093657,24472.894250748654,-267.04951020654187,7956.58428940656,8682.315419109596,168.4363800312426,3067.258678697549,13.798262815178422,84.78277466058259,0.03486208466090148,48.414643132306864,-3.8394833670453545,5.649790215943762,9.215724955340097,1.1539430521239613,1.9669457309975564,18183.056567550135,-116.6338998301102,10816.441226437653,6433.144815892417,142.48939251623472,3933.446407889975,-8.590544339789739,43418.030644052174,0.03839853300733499,2.1816563732785945
18,22.0,0.26141035908451155,-0.23040047914301193,0.739348868499016,0.12928103517640047,0.12092770636885429,0.3557438592633911,1817.0010124540672,4.91612413428501,612.0874710668401,734.3074903109795,35.01841370843984,293.5499311419997,0.18119346662911698,0.15265463267023163,-0.06959653863568242,0.4788698631820286,0.10183031162800446,0.09382909216339573,0.28695768759536905,1640.1145410755785,23.57643331744025,1054.1342368922813,667.6436468583906,38.782308933693464,472.23957210862125,0.16593605292172003,181.63729376867187,-2.441095207323381,5.765755009808726,33.81865188534218,1.3771065531604136,2.3444857650714126,24836.7675058911,78.88293202312254,5618.254255231999,9105.22224480412,122.63183572090875,2292.280252347715,13.122588005413917,112238.06332401434,0.03663336875664193,193.29753141744177,-1.1429682577086626,3.4820163100928734,34.73076698077823,0.8365589000739183,1.483169695548982,20176.342075057262,241.3982991482057,13436.095442541102,7330.668969389321,129.52115565566137,5152.135814627604,-12.177215074820742,194681.12055719335,0.037632315521628455,1.938757411278963
19,23.0,0.20100033510605414,-0.1659255668875952,0.39691164041529775,0.09267482340124313,0.08589640666897301,0.20526160903713533,2667.644618471885,55.83499824444871,1145.9395623447563,993.9200925013562,32.23780798065951,489.9956661138172,0.1991594594594591,0.1601275650132378,-0.1176421126155456,0.42321344279463347,0.08989116647710191,0.08246945326135958,0.21732364138783528,2824.5061419714652,66.01997941075041,1882.6185154389984,1047.258586065027,36.42020976719142,759.6640795765658,0.21637030411449024,97.30226107377898,0.6346459642620449,2.6823440851927067,16.904816905734744,0.606863100482682,1.203474740610677,22626.29535683176,372.1360262758628,8874.258041648309,8170.448138635165,137.171225550039,3451.087779763802,-27.813933671955727,127049.35971156757,0.031891927083333334,171.4777583458513,0.6535325889210557,3.3323354127909566,26.352283200551803,0.6814162091957839,1.4976897317783007,23133.54004284954,416.9883650601564,14133.074183020484,8205.934653516135,137.65656925866142,5390.553801204768,-28.48878502043832,162081.35004505486,0.03371088019559888,1.6764288335294066
20,24.0,0.2204818070667874,-0.17738065464615785,1.1466634950368386,0.10935681290442348,0.12348283419282086,0.6900966259396659,895.4195499828143,-10.921918898679781,450.80230149864377,376.445927908847,25.859378818092857,214.93908813807153,0.2755591007976795,0.12803550824674226,-0.10659110637000005,1.3557693843730871,0.07671778523399435,0.09913552396685542,0.7547630519985838,709.8048238486967,-11.672940258316993,492.39018766515574,267.7418272165439,19.080949389943335,236.4071016546175,0.2206345609065157,36.7495470931276,-13.278357310370081,23.572253354364182,13.133750297006486,4.839590093410821,10.001755920758304,28699.284177314963,-445.36465507671915,12853.25921120597,10199.076479486093,158.76688787844978,5004.636519812881,-22.49203765687292,66.98614070686921,0.024937993920972623,20.419981345962057,-13.080820906113578,19.256896813564648,7.567770503574996,3.7202078532088354,6.882569854456895,25334.189477928656,-407.276598607114,15615.326369441796,8914.264697038141,149.2075639964655,6133.881731338361,2.393265447342675,57.51942007073278,0.024374999999999973,2.257788259539841
21,26.0,0.20279941321976414,-0.11684758183672386,0.29731155217457345,0.10025193089368155,0.07729606522745938,0.16489604238845595,1063.3136258505212,0.6454450971110133,398.0651684887953,458.2396917654263,26.962578322588456,173.40320181710953,0.17628618277218802,0.1296790563915514,-0.06969974053915672,0.3995827281399385,0.07991104718771122,0.07744589583394776,0.21806142481121357,427.30239672503836,-3.9824083269188946,411.2695710837021,202.4077426040399,24.317362945145945,194.34697938860225,0.15514592933947782,48.78438947738597,0.8299579326112975,1.809913625745702,9.235211347748674,0.5058462571437636,0.889019524752043,24884.919643076373,387.96572136521536,9172.876927423815,8818.584193444183,152.09159872440867,3574.628112556827,1.0919547812473118,14816.293033541382,0.03346827956989233,30.575206084598154,0.9986323532103819,2.6672731512855155,5.731844679564008,0.6065572482657582,1.1899949611305436,25789.02437331216,477.87209444884456,13733.971465292603,9049.671706536043,158.53811777213951,5236.171913178796,10.335626638659397,6694.779847741662,0.03112666666666663,1.6735832764742995
22,27.0,0.20294528727604083,-0.18466050102263062,2.478239913473136,0.13139839117715374,0.16325832261563406,1.5085426438816036,1263.1125494740215,-28.237418047405804,531.6200596802461,541.6972008795575,33.169518003325294,245.71291795205775,0.23809390125846924,0.1583502270178862,-0.2128030069962602,3.486296306236587,0.12046309962032521,0.20026535023455272,2.2165561890739824,1655.9865159102842,-49.02641613312601,882.615400753496,633.2175889710165,33.15175935093497,404.76812838975604,0.14083739837398376,136.18021763084036,-5.792034717377476,11.779379138972871,23.639947653240473,1.9041539911921814,4.7760897680608165,22000.619336176627,-191.9381917276922,8724.569788530322,7714.691213055199,164.30202787723397,3267.3853803789916,3.528622318197896,6350.762992836398,0.04503492239467877,124.41354458855825,-7.303939633995388,12.086199862151513,21.55428394675387,2.0973971082717173,4.256727623665658,18638.26466591246,-281.0458781295247,15288.461396249164,6466.541123993261,148.07248991609436,5521.744409788555,-9.317699728909085,73.86358178363636,0.04618855218855217,2.4340603903657168
23,28.0,0.44718708192173956,-0.6411377327483532,2.1307972171431415,0.19521184856505033,0.2268960436901338,0.9683493588260051,4159.565391801,-15.318646117198421,1054.5738136787882,1544.996929617147,38.757828671195654,459.45668966984147,0.23256270903010026,0.22750359709965423,-0.20705201649934254,0.7277609693328718,0.1351528822214532,0.12284900459550177,0.3430494972543257,2632.9606113737022,29.852938987695847,1126.0077411033556,1000.1207775393764,41.536405373148746,494.2383891439796,0.17538062283737033,250.14748486279512,-2.10610253396055,4.907240259489432,41.848851309660056,1.1718265405589183,2.0915375727100547,23027.263919658,77.02117922607412,4909.886251087063,8650.970099039736,125.27953663068475,2097.985023293488,-0.5545519229940812,79137.63564720163,0.03589180050718525,288.3795235957645,-1.562594340958304,3.3625233056900603,50.56944592800232,0.9677037605488301,1.5694708287426888,18332.348305935673,185.0858570250183,10759.407356555566,6912.677647744733,124.76658820608188,4554.295807369003,-20.77895200443275,160829.8588385268,0.03972807017543856,1.9260430140806075
24,29.0,0.3415787089212615,-0.4237021778103714,1.7811641437676773,0.17518869450295968,0.20575384216479756,0.9878354559144841,2224.3877706396433,-29.36496272706187,854.1266978576801,863.3710309863401,35.51959121997662,409.8548062908953,0.1969641744548292,0.1610138655922304,-0.12852062799862354,0.5588395316905849,0.09779747871115183,0.09860075155091401,0.30939234448976227,1023.6232089621656,2.9586818939868387,591.560747161865,400.5252564064624,28.014871578180944,298.00844990678223,0.1740767824497265,72.16228061027455,-3.6665744546822476,7.674190386214253,14.200847611975732,1.697895562055439,3.0090568217231417,18236.11826415176,-102.27105139347644,5768.083226228936,6586.965870764935,138.57479979235993,2260.644471313247,-19.00897103895256,41603.57838666326,0.035180619644034336,46.57300835187718,-3.152930553100551,4.06521303667831,8.436324804719515,0.9152666266203607,1.4264969962132532,17691.456145834112,63.34100596186342,10945.885225239997,6366.655667567342,122.28695086699982,4345.064667660366,-7.268927387542173,10058.885591083817,0.03156024096385542,2.072225622921926
25,30.0,0.21811850230341476,-0.14167740648679497,0.5569886737170738,0.11114469850036574,0.09001405289097562,0.29951234763804885,2056.5887613146692,28.855003766723765,901.426755348488,818.7712693383172,32.956257416378044,375.2055415063169,0.21980121951219564,0.1442260863830189,-0.09699964227813111,0.2719866123825223,0.08802935179741789,0.06443426502701091,0.14355225993426002,1002.0615593748162,10.401466020334125,349.162193964697,475.55212537735827,29.91668700874878,148.78508970546173,0.27260377358490534,7.316568526173374,-0.21776357739617733,2.780464628856655,2.6564021442447094,0.6824433800201369,1.2472175723208183,23285.860357938564,319.3803441571675,8219.137733846414,8331.102735256996,157.82891556870305,3197.9704180692825,4.777872999761093,49.02279333003411,0.029129692832764495,2.4419542638400458,0.42644162339748026,2.2993687701550227,0.9738134439159464,0.45258994887711496,1.0085641423905665,21158.135738673143,377.95963268775967,10304.471729183024,7538.936734653378,163.19144277699323,3918.2038357222145,4.706878810712102,49.657147385678705,0.027417528910529523,1.780682872939587
26,31.0,0.18219333240876412,-0.11493682386761385,0.5751477621454402,0.0918145907010638,0.08411911705369825,0.347853956154357,513.9108812223559,-11.155711189955328,360.539593637209,239.25903971201595,22.32247663446305,171.3171066804965,0.2667441742654506,0.187040102020334,-0.17545713908444088,1.7340490038274066,0.10337306989931237,0.1380277739146368,1.1029744980512788,1028.677336790707,-21.23300917823105,657.5398902996083,390.10052962627697,24.049681886719068,310.57979536275076,0.27618369351669947,304.2801018197794,-8.113662302866086,16.40047835847551,51.97915742290639,2.9511043610769936,6.694528299139943,22140.01106244585,-237.7078293721568,11581.756923074212,8007.658627641401,123.49647929997563,4409.303886035597,-8.290369438462463,61556.19318245613,0.03749636803874086,252.9139777283462,-9.523178803492113,17.18639373858703,45.352045862450794,3.001021040660157,6.072988851004553,26043.137873458956,-305.21553200674595,13769.519570482295,9288.6639563525,128.0530173832397,5276.715091127271,-5.818409347059958,135438.87763928963,0.038304642166344244,2.399070131910622
27,32.0,0.2962952742118984,-0.42443989883198247,9.51870425436505,0.175150852118734,0.3071756506518986,4.0988671466491144,2630.125242401695,-60.45621209889399,1189.4781159496201,977.7746382749367,38.901284601670895,525.4469018312913,0.1329113924050634,0.2071478549867924,-0.09582268909811319,0.6647062129660375,0.14973899233584906,0.12300269682641507,0.3423433332132077,2037.0546697698107,35.77566824454717,1754.2380102320749,873.0157115983019,53.07691403490567,805.2204729471696,0.08190566037735848,18.53586616734764,-5.301656369013704,9.14469490332677,4.9713319012212605,1.5559952957161418,3.2505638209842522,19793.076659523616,-11.591225299213384,15782.922395240155,7003.724218600005,162.94732823129934,5947.736993118507,4.958383737795277,117.32408620393701,0.035488188976377934,257.17353710896555,-2.0931546333517237,5.542444885603446,44.5656899157069,1.0161194081034481,2.2814037534655167,16545.313472844824,161.1481032539827,15755.754482344833,5968.096656672414,129.0136126946552,5837.472176086207,2.431673132637932,430067.3711892431,0.045448275862068954,2.1389422069833643
